uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,source_file
0852b675-2efb-4e80-827d-168c80065af7,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2017-06-12T18:33Z,SERC.2017.25,SERC_005.20170612,,drag and flag,140.0,Y,0.0,36.0,0.0,No known compromise,NEON.DOC.014045vH,mstrickland@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
9ebe396c-c79f-42fd-bb00-cfcb8e6c930c,SERC_023.tickPlot.tck,D02,SERC,SERC_023,distributed,cultivatedCrops,38.873978,-76.535923,WGS84,20.1,6.9,0.1,,,2017-06-27T14:12Z,SERC.2017.27,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vH,sspillman@field-ops.org,Flagged plot sunny 80 degrees,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
98b8eb80-8045-4f9d-9e23-f3d255d4d0ad,SERC_001.tickPlot.tck,D02,SERC,SERC_001,distributed,deciduousForest,38.868184,-76.535301,WGS84,20.2,2.5,0.2,,,2017-06-28T15:00Z,SERC.2017.27,SERC_001.20170628,,drag,167.0,Y,2.0,7.0,12.0,No known compromise,NEON.DOC.014045vH,mmccleaf@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
f800d58c-01dd-4970-98f4-856a641cb05e,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2017-06-29T16:04Z,SERC.2017.27,SERC_006.20170629,,drag,161.0,Y,0.0,4.0,2.0,No known compromise,NEON.DOC.014045vH,sruano@battelleecology.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
f9402d99-ddce-4cd5-ba9b-8a840a2bd58b,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2017-06-29T21:15Z,SERC.2017.27,SERC_012.20170629,,drag,160.0,Y,0.0,7.0,4.0,No known compromise,NEON.DOC.014045vH,sruano@battelleecology.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
96150ac9-ce37-4e3d-895a-e2e1072796e4,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2017-06-30T12:09Z,SERC.2017.27,SERC_005.20170630,,drag,115.0,Y,0.0,7.0,5.0,No known compromise,NEON.DOC.014045vH,sruano@battelleecology.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
c7e28b2f-1b5b-4f4f-b1b8-e26750465c2d,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2017-06-30T13:14Z,SERC.2017.27,SERC_002.20170630,,drag,85.0,Y,5.0,17.0,113.0,No known compromise,NEON.DOC.014045vH,sruano@battelleecology.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2017-06.basic.20260107T162325Z.csv
171c3c57-f2da-4542-a2ec-ae6dcb472ea4,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2017-08-01T12:29Z,HARV.2017.32,HARV_006.20170801,,drag and flag,160.0,Y,0.0,3.0,0.0,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
0efd5387-bcb8-487c-9c17-226e28e1ca50,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2017-08-01T13:35Z,HARV.2017.32,HARV_026.20170801,,drag and flag,160.0,Y,0.0,2.0,0.0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
bcbd59a7-ffb4-4bdc-a4ab-aa8ca1dd3a2d,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,,,2017-08-21T12:12Z,HARV.2017.35,HARV_022.20170821,,drag and flag,160.0,Y,0.0,3.0,0.0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
567be130-7f5a-4af7-ba5b-7d8f6a7c201b,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2017-08-21T13:29Z,HARV.2017.35,HARV_006.20170821,,drag and flag,160.0,Y,0.0,0.0,40.0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
c3997826-b945-440e-9006-5d3557754ba7,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2017-08-21T14:32Z,HARV.2017.35,HARV_026.20170821,,drag and flag,160.0,Y,0.0,0.0,42.0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
f7894fac-7169-4d4b-ba1e-e4d70213a635,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,,,2017-08-21T15:29Z,HARV.2017.35,HARV_001.20170821,,drag and flag,160.0,Y,0.0,2.0,13.0,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
1cc7f000-16c3-4b79-92e9-ef3d49f15733,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,,,2017-08-21T16:31Z,HARV.2017.35,HARV_004.20170821,,drag and flag,160.0,Y,0.0,0.0,6.0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
0459dcd8-5e37-448b-a5b8-048ec8daf9db,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,,,2017-08-21T17:30Z,HARV.2017.35,HARV_020.20170821,,drag and flag,160.0,Y,0.0,1.0,1.0,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T160707Z.csv
1b3cdbb6-5cbb-42c4-a7bc-9fddba38e5c2,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,OK - no known exceptions,2024-04-22T12:24Z,HARV.2024.17,,,drag and flag,154.0,N,,,,,NEON.DOC.014045vL,0009-0004-0301-9767,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
c4825cae-c5bb-40cd-83b7-10924dce8f45,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,OK - no known exceptions,2024-04-22T14:05Z,HARV.2024.17,HARV_006.20240422,D00000037447,drag and flag,157.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0004-0301-9767,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
68b28694-e776-476d-81a1-522f74503de3,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,OK - no known exceptions,2024-04-22T15:16Z,HARV.2024.17,,,drag and flag,164.0,N,,,,,NEON.DOC.014045vL,0000-0002-5964-2409,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
af573ded-0fe8-44d3-b235-9850f8ec37a2,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,OK - no known exceptions,2024-04-22T16:54Z,HARV.2024.17,HARV_001.20240422,D00000054356,drag and flag,157.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0004-0301-9767,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
8ab8c24f-1da7-42ed-a1f2-d651bf1de8e4,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,OK - no known exceptions,2024-04-25T14:16Z,HARV.2024.17,,,drag and flag,156.0,N,,,,,NEON.DOC.014045vL,0009-0004-0301-9767,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
81fdb6ef-7e12-4ab6-8729-d6f46f5965ca,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,OK - no known exceptions,2024-04-25T15:51Z,HARV.2024.17,,,drag and flag,159.0,N,,,,,NEON.DOC.014045vL,0009-0008-2132-4166,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T160637Z.csv
70a78591-7488-4bc2-9083-7ef9f80d2831,BLAN_020.tickPlot.tck,D02,BLAN,BLAN_020,distributed,pastureHay,39.101651,-77.981855,WGS84,20.1,159.0,0.1,,,2019-09-16T15:22Z,BLAN.2019.38,BLAN_020.20190916,A00000069292,drag,144.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0001-5349-9843,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
b9c4e111-6c12-41e7-bb7b-49e841571c2e,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,,,2019-09-16T17:57Z,BLAN.2019.38,,,drag,160.0,N,,,,,NEON.DOC.014045vK,0000-0001-5349-9843,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
712ba77f-bd7c-4426-98f2-97c7939cb352,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,,,2019-09-16T18:45Z,BLAN.2019.38,BLAN_005.20190916,A00000069157,drag,153.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-3475-1959,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
d082d77b-a7a5-4288-9d31-5e134845de94,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,,,2019-09-18T18:08Z,BLAN.2019.38,,,drag,160.0,N,,,,Distance estimated (described in remarks),NEON.DOC.014045vK,0000-0002-3475-1959,distance estimated; Accurate/marked corners are NW and SW,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
32f59d63-5ec8-4d2e-8367-548341130423,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,,,2019-09-18T18:46Z,BLAN.2019.38,BLAN_015.20190918,A00000069150,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0001-5349-9843,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
728c1bc2-bac9-40b4-8aea-519e765f9996,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,,,2019-09-18T19:49Z,BLAN.2019.38,BLAN_012.20190918,A00000069293,drag,150.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-3475-1959,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2019-09.basic.20260107T160659Z.csv
b41df6af-59d6-475f-904b-b0c760d854b6,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,OK,OK - no known exceptions,2023-03-20T13:50Z,BLAN.2023.12,,,drag,170.0,N,,,,,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
ac573e42-9dcd-4232-a237-7180818666cb,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,OK,OK - no known exceptions,2023-03-20T14:45Z,BLAN.2023.12,,,drag,155.0,N,,,,,NEON.DOC.014045vL,0000-0002-8169-4061,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
c06b9cbf-81f8-4fd1-a40f-732aea4b70db,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,OK,OK - no known exceptions,2023-03-20T15:37Z,BLAN.2023.12,,,drag,160.0,N,,,,,NEON.DOC.014045vL,0000-0002-8169-4061,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
4ca12ba4-759c-42f5-969a-60dbaaaf5b42,BLAN_020.tickPlot.tck,D02,BLAN,BLAN_020,distributed,pastureHay,39.101651,-77.981855,WGS84,20.1,159.0,0.1,OK,OK - no known exceptions,2023-03-20T16:58Z,BLAN.2023.12,BLAN_020.20230320,A00000166839,drag,172.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0002-8169-4061,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
3f9a7d48-2809-442a-9cb9-5cfd592500eb,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,OK,OK - no known exceptions,2023-03-20T17:49Z,BLAN.2023.12,,,drag,160.0,N,,,,,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
78d4a0b8-5489-4088-91ea-9b82aded172c,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,OK,OK - no known exceptions,2023-03-20T18:54Z,BLAN.2023.12,,,drag,160.0,N,,,,,NEON.DOC.014045vL,0000-0002-8169-4061,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-03.basic.20260107T161702Z.csv
927100fe-0760-44e6-99c2-c3cd45ade05e,SCBI_014.tickPlot.tck,D02,SCBI,SCBI_014,distributed,deciduousForest,38.86574,-78.16312,WGS84,20.4,361.9,0.5,OK,OK - no known exceptions,2024-04-15T11:54Z,SCBI.2024.16,SCBI_014.20240415,A00000370859,drag,147.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0000-0851-5218,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
2c223918-6553-4555-bf74-374971b4022e,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,OK,OK - no known exceptions,2024-04-15T13:21Z,SCBI.2024.16,SCBI_013.20240415,A00000370855,drag,158.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0008-0301-7234,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
f8de28ee-dc9b-4ff6-83e0-2cfd26e8118e,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,OK,OK - no known exceptions,2024-04-15T13:29Z,SCBI.2024.16,,,drag,104.0,N,,,,,NEON.DOC.014045vL,0009-0002-3996-4459,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
54de69cd-7ec5-42f4-9366-504ec0d4a3fa,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,OK,OK - no known exceptions,2024-04-15T14:41Z,SCBI.2024.16,SCBI_006.20240415,A00000324356,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0008-0301-7234,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
c75df131-22ec-4cb0-8fe0-513ff4c70633,SCBI_008.tickPlot.tck,D02,SCBI,SCBI_008,distributed,deciduousForest,38.887797,-78.148905,WGS84,20.2,344.6,0.3,OK,OK - no known exceptions,2024-04-15T14:48Z,SCBI.2024.16,SCBI_008.20240415,A00000370928,drag,160.0,Y,,,,Entire sample lost,NEON.DOC.014045vL,0009-0002-3996-4459,One tick was found but lost during transfer to the vial. No more ticks were seen.,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
cf4fc199-8f8b-4c1d-a562-56f7ee180dd9,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,OK,OK - no known exceptions,2024-04-15T16:58Z,SCBI.2024.16,SCBI_002.20240415,A00000324354,drag,120.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2024-04.basic.20260107T161124Z.csv
c99ac84a-f4ba-45a4-a4f2-af31a601cc79,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,,,2017-08-10T14:40Z,SCBI.2017.33,SCBI_007.20170810,,drag,142.0,Y,0.0,2.0,48.0,No known compromise,NEON.DOC.014045vH,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
3d15c660-7c8b-47d7-9156-e2467dc83efc,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2017-08-10T16:11Z,SCBI.2017.33,SCBI_005.20170810,,drag,160.0,Y,0.0,0.0,14.0,No known compromise,NEON.DOC.014045vH,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
44ad3a71-39cb-48d4-be97-eb8ad8f01f3e,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,,,2017-08-14T14:49Z,SCBI.2017.34,SCBI_006.20170814,,drag,160.0,Y,1.0,0.0,1.0,No known compromise,NEON.DOC.014045vH,sruano@battelleecology.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
1a2ec8e9-853b-4017-9862-7f92bdbd5c09,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,,,2017-08-14T14:58Z,SCBI.2017.34,SCBI_039.20170814,,drag,148.0,Y,0.0,1.0,715.0,No known compromise,NEON.DOC.014045vH,jsullivan@battelleecology.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
d2bd4d13-5e18-4fc7-b122-e7b2deb4be31,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,,,2017-08-16T17:41Z,SCBI.2017.34,SCBI_002.20170816,,drag,162.0,Y,0.0,0.0,47.0,No known compromise,NEON.DOC.014045vH,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
00213675-fc63-4351-b96b-a76f460d83ea,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,,,2017-08-16T19:13Z,SCBI.2017.34,SCBI_013.20170816,,drag,160.0,Y,0.0,2.0,83.0,No known compromise,NEON.DOC.014045vH,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2017-08.basic.20260107T161415Z.csv
7e8cad85-ee74-446b-abff-0e24be802af6,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,,,2016-03-08T15:32Z,SCBI.2016.10,,,drag,163.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,Fixed SE pole. 70s F,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
1f3059b8-4fc6-4651-bc53-018f09523a06,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,,,2016-03-08T17:07Z,SCBI.2016.10,,,drag,162.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,lcard@neoninc.org,Very high forbes makes dragging and flagging difficult. 70s F,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
1e239760-dd76-4016-af1f-567d2015ceab,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,,,2016-03-08T18:17Z,SCBI.2016.10,,,drag,136.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,lcard@neoninc.org,Very thorny. Closed off S to SW section,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
ed430eb6-f8d4-44e5-bbd1-a3554fa6cb3a,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,,,2016-03-09T13:45Z,SCBI.2016.10,,,drag,163.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,LLemmon@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
a99e4308-0a2a-47df-8112-d69615148b5e,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2016-03-09T14:53Z,SCBI.2016.10,,,drag and flag,170.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,Very thorny,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
982ac5c6-371e-4c45-806e-4478e6bc4b1e,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,,,2016-03-09T15:59Z,SCBI.2016.10,,,drag and flag,162.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
7ad79dc3-91a7-4b94-9f3a-734910b1258e,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,,,2016-03-28T18:40Z,SCBI.2016.13,,,drag and flag,161.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
7f1149fd-e3ea-4bd6-b08d-9702198f176d,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,,,2016-03-28T18:42Z,SCBI.2016.13,SCBI_006.20160328,,drag,160.0,Y,2.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
7c084368-a0ad-480e-b547-c4bf2c39fd03,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,,,2016-03-29T17:11Z,SCBI.2016.13,,,drag,163.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
897e4c5f-1aea-4c48-b227-6836e1b14cc1,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,,,2016-03-29T18:21Z,SCBI.2016.13,SCBI_007.20160329,,drag and flag,151.0,Y,1.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
bf65292b-8887-4804-8757-89b8376380ac,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,,,2016-03-30T15:10Z,SCBI.2016.13,,,drag,163.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
4e6ab6bc-ed2a-4def-aab5-37b9b97150cb,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2016-03-30T16:21Z,SCBI.2016.13,,,drag and flag,156.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-03.basic.20260107T161426Z.csv
1923c578-f8f5-4885-bcb4-4e5eddcc136c,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,location wet,,2021-07-05T16:00Z,BLAN.2021.28,,,,,,,,,,NEON.DOC.014045vK,0000-0002-0927-4409,Unable to sample during bout window due to wet conditions,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2021-07.basic.20260107T162642Z.csv
